Category,Product Name,Customer Rating,Sentiment,Emotion,text
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,5,Positive,Happy,cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,5,Positive,Happy,"kualitas bagus.. packing safety bingitz.. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus."
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,2,Negative,Fear,"maaf bukan ingin menjelekan, tp uang melayang barang tak sampai"
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,2,Negative,Sadness,tidak ada talinya??
Kids and Baby Fashion,immo z7 jam tangan anak anti air,1,Negative,Sadness,"jam nya mati tidak bisa di hidup kan(sudah di tekan tombol on/off), komplain tidak ada respon,tolong jgn jual jam mati/rusak atau di cek dahulu sebelum di kirim"
Office & Stationery,Ball Pen Pulpen Pena Joyko BP-273 Zeto 0.7 mm 1 Box 12 Pcs,1,Negative,Fear,barang tidak sampai. tdk ada solusi
Food and Drink,Roasted Bean Premium Arabica Washed Tuang Coffee 250gr - Biji Kopi,1,Negative,Anger,ini mah ada robusta nya ga sesuai deskripsi dan ekspetasi payah
Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",5,Positive,Love,"bagus kokoh, sellernya ramah beut eyyy puas deh bakal repurchase lagi"
Party Supplies and Craft,lilin tealight / lilin tungku aromaterapi / lilin pesta - type 303,5,Positive,Happy,barang sudah sampai dg selamat..packaging rapi..3-4 hari dari proses pemesanan sampai tiba di malang..terima kasih ??
Camera,DJI OM 5 Athens Gray,5,Positive,Happy,"barang sudah sampai, pelayanan cepat sekali, packing aman dan barang sesuai deskripsi. terimakasih dan sukses selalu yaa"
Muslim Fashion,"SALMAN BAJU KOKO MUSLIM PRIA LENGAN PANJANG BAJU KOKO COWOK - Putih, L",3,Negative,Fear,jauh dari expektasi bahannya kucel
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",5,Positive,Happy,"kualitas barang bagus, dengan harga yg worth the money...bahan nya halus dan tidak gatal kata istri saya."
Gaming,PS4 Cyberpunk 2077 (R3/English),5,Positive,Happy,"mantap, terima kasih seller. order kemarin sore, 24 jam sudah tiba k daerah garut. barang sesuai deskripsi"
Computers and Laptops,Logitech Wireless Mouse & Keyboard Bundle Combo MK220 - Hitam,5,Positive,Love,mantappppp. recommended keyboard ma mousenya ????????????
Electronics,PIEZO BUZZER INDUSTRIAL ALARM 3v-24v 95db CONTINUOUS - HITAM,5,Positive,Love,produknya dipaketkan dengan rapi dan tidak ada cacat. recommended
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",5,Positive,Love,bagus bgt bukunya. suka. makasih
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,5,Positive,Love,"komunikasi dan response seller cepet banget, packing rapi dan aman!! recommended deh..????????"
Sport,"Baselayer Manset jumbo Big size xxl fit xxxl nike adidas - Hitam, S",1,Negative,Anger,"sory yah pesanan ga sesuai, minta xxl di deskrisi lebar 50 panjang 75. yg datang lebar 43 panjang 60 nda muat boss.."
Office & Stationery,SPIDOL ARTLINE PERMANENT TWIN MARKER EK-041T - Biru,5,Positive,Happy,"spidol kualitas bagus, harga termurah dibanding toko lain"
Camera,TRIPOD Camera WEIFENG WT-3110A,5,Positive,Happy,"tripodnya berkualitas. produk sesuai deskripsi. packingnya aman ??. cuma sayang,gak tau kenapa bagian tengahnya gak bisa di pasang,gak ngait di aluminiumnya malah lepas terus gak bisa nahan beban hp..paling bs di lem dlu bru di pakai..thank's tokopedia dan toko yg terkait..smga lancar usahanya..?? overall bgs.."
Party Supplies and Craft,Kardus untuk keamanan packing,1,Negative,Anger,worst service!!!!!!
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",5,Positive,Happy,imei terdaftar di kemenperin barangnya original ?? penjualnya ramahbanget barangnya mulus proses pesanan cepat berfungsi dengan baik packaging rapi ada garansi ibox
Food and Drink,Silverqueen Cashew 62g,1,Negative,Fear,"bad service pengiriman same day (gosend) melewati batas estimasi, jika tdk mampu melayani pengiriman sameday gosend sebaiknya di non aktifkan agar pembeli tdk bayar lbh mahal ongkir"
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,1,Negative,Anger,barangnya gk berfungsi semestinya
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,5,Positive,Happy,kualitasnya bagus. kaki-kaki tripodnya kuat. bahan tasnya juga bagus. tebal sehingga tidak mudah sobek
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,4,Positive,Happy,"barang sesuai gambar dan deskripsi, namun tali nya kependekan."
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,2,Negative,Sadness,barang berfungsi norma. kecuali kabel usb nya rusak. jadi saya pake kabel usb hp. komplen ke toko hanya minta maaf tidak menawarkan untuk diganti. tolong cek dulu sebelum dikirim. tks
Books,PO - Menu MPASI 913,3,Negative,Fear,bukunya sampe di makassar rusak ujungnya. baru sempat unpack ?? entah cara packing nya kurang tebel or kurirnya bermasalah. agak ga rela sih.. soalnya bukunya lumayan mahal
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,5,Positive,Happy,barang bagus banget asli dengan harga sgni dpt quality wireless microphone kek gni the best
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,2,Negative,Sadness,"nggak sesuai yg diiklanin, airnya loyo..."
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,2,Negative,Sadness,tempat colokannya gk sesuai.. masa mic nya berfungsi dilubang headset. sedangkan lubang micnya tidak berfungsu
Camera,"X9 MINI HD KAMERA DIGITAL ANAK 12 MP | CHILDREN FUN CAMERA - X9 Biasa, Rabbit Blue",3,Negative,Sadness,lcd kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,2,Negative,Fear,"pengiriman lama, minta nota pembelian tidak di kasi"
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,4,Positive,Happy,dengan harga segini barang yg didapat cukup memuaskan.
Other Products,BUBBLE PACK (PACKING TAMBAHAN),1,Negative,Sadness,beli bubble tp gak di kasih bubble biasax gak kecewa kali ini kecewa
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Happy,"pengiriman cepat, aman, thank you ubs"
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,5,Positive,Love,"pengiriman cepat, packingan double. barang mantab. lgsg di coba n maknyus.. top dah"
Health,Blackmores Bio C 1000mg (90),5,Positive,Love,"recomended pelayanan memuaskan, respon & pengiriman cepat"
Books,Bumi Bulan Matahari Bintang Ceros Batozar Komet Minor Selena Nebula - SELENA,4,Positive,Happy,terimakasih buku sudah sampai
Toys and Hobbies,"DOMINO BATU WARNA SPEEDS + BOX KAYU COKLAT TEBAL 1,5 cm LX 047-04",5,Positive,Happy,barang sesuai deskripsi. pengiriman cepat. recommended seller.
Automotive,Parfum mobil KOPI BALI ORIGINAL Pewangi kendaraan Car coffee perfume,1,Negative,Fear,"paket dikirim kurang , hati aja yg beli disini ,memang murah tapi seller tidak respon banget tidak mau di komplain mending beli ke seller lain !"
Men's Fashion,"BAJU TIDUR COWOK DEWASA IMPORT PIYAMA PRIA REMAJA KATUN SET CELANA BIG - 1, XL",3,Negative,Fear,barang sampai dg cepat ttp dlm kondisi basah dan bau apek? kenapa bisa begitu ya padahal didalam plastik?????
Household,COOGER Rak Jemuran Stainless Steel 4 Susun Rak Pengering Serbaguna,1,Negative,Fear,barang yang dikirimkan tidak dapat berfungsi dengan baik. karena 6lonjor pipa pendek sehingga tidak dapat dipasang. baut juga tidak lengkap
Movies and Music,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,2,Negative,Fear,gak bisa untuk semua merek keyboard
Animal Care,FLASH SALE - Makanan Kucing Bolt Repack 1KG - IKAN,1,Negative,Anger,"sangat kecewa ..!!! ini real yg saya alami ... silahkan baca chat saya dgn seller ini sebelum membeli, barang dikirim tidak sesuai pesanan, sudah diretur, tapi cerdiknya seller tidak mengirimkan pesanan saya yg seharusnya saya pesan.. sudah 15 hariii lhoo guys..uang tidak kembali, barang pun tidak sampai.. haha..silahkan saja jika seller sanggup bawa ke akhirat.. semoga kalian tidak tertipu seperti saya.."
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,1,Negative,Sadness,"nga sesuai yg di harapkan, pingin yg kecil2 jd besar dan cenderung kasar jd nya"
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,4,Positive,Happy,"oke, barang ny lumayan sesuai dgn harga"
Electronics,ezviz c6n 2mp wifi camera wireless garansi resmi Indonesia - C6N,3,Positive,Happy,"ini pembelian saya yang kedua kali, pada saat saya terima kondisi segel sudah terbuka dan kartu garansi beda dengan 2 unit yang saya sebelumnya meskipun garansi resmi indonesia dan unit ip cameranya berbahasa indonesia serta kondisi unit bisa dinyalakan. saran saja sebelum barang dikirim disampaikan saja kondisinya supaya lebih transparan."
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,5,Positive,Love,"wanginya segeerr, nyaman buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa"
Mother and Baby,Nestl� LACTOGROW 4 Happynutri Vanilla Susu Anak 3-5 Tahun Box 1Kg,1,Negative,Fear,"cukup sekali aja beli disini.. barang baru dikirim setelah 3 hari order, di chat gak direspon, packaging terkesan asal.. cukup tau aja.."
Camera,SILICA GEL BLUE GRADE A ISI 100 SACHET,5,Positive,Happy,senang sekali... karena sekarang untuk produk ini packingnya tidak dilakban lakban lagi. sudah dimasukkan plastik per 5 pack.
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,1,Negative,Anger,"barang rusak, tidak bisa adi charge . sehinga tidak bisa dipakai. respon penjual sangat lambat !!. saya kecewa sbgi pembeli !"
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,4,Positive,Happy,desainnya mewah. aplikator mudah dipakai.
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,1,Negative,Sadness,barang ngk bisa berfungsi.setelah di cek ic mati.jadi beli barang untuk di buang.tolong dong klau kirim barang di cek/tes dulu?????.sangat kecewaaa..
Camera,MagicBox Midio Portable Mini Photo Studio Light Box,2,Negative,Fear,"jujur kecewa, 1. pengiriman sangat terlambat. 2. lampu led kualitasnya sangat buruk, pakai kurang lebih 15 menit langsung mati, tak terpakai lagi. 3. akrilik hitam seperti yang dijanjikan tidak ada. 4. ada harga ada rupa.5. it's a negative negative deal afterall."
Body Care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,1,Negative,Anger,orang beli disini karena terkecoh harga murah kali ya. produk ga guna. ga berfungsi seperti waxing lain pada umumnya. harga murah krn mmg produk murahan.
Men's Fashion,Pants Celana Tidur Panjang Celana Santai Pria Wanita Fit XL Murah - B,5,Positive,Love,"sukaaaa...makanya beli lagi..total udh punya 6 pcs. suami bilang model dan bahan bagus, nyaman dipakai. warnanya oke2. respon penjual mengirimkan barang super cepat."
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,5,Positive,Happy,teksturnya creamy. gampang dipakai. packaging aman ??.
Health,Masker Karet Medis 3ply All Black Onemed Box Isi 26,5,Positive,Happy,"kiriman sdh sampai....proses n pengiriman cepat, barang bagus sesuai pesanan n packing rapih...terima kasih, kak"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,1,Negative,Sadness,saya sunggu sangat kecewa dengan pediasure
Electronics,TOLEDA HEADPHONE EXTRA BASS WITH MIC,4,Positive,Happy,"barang bagus, pengiriman juga cepat. cuma minus di packaging nya kurang rapi (cuma pakai plastik. tapi rekomen sih buat harga segini."
Books,PO - Menu MPASI 912,3,Negative,Sadness,bukunya kena rembesan minyak. bungkus bublewrapnya parah banget kena minyaknya sampai isolasinya pada copot. sebenernya lumayan kecewa sihh..cuma karna memang kena waktu di ekspedisi jd bukan kesalahan seller. next semoga bungkus bukunya bisa lebih secure lg ??
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,2,Negative,Anger,terjemahannya berantakan bgt. mending beli yg versi inggrisnya aja
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Sadness,"mengecewakan. kemasan luar kertas sobek besar. kelihatannya seperti karena basah, krn ada bagian ujung kertas yg melengkung. padahal pengiriman d pack dgn bubble wrap. saya terima krn saya gak sempat bikin video unboxing"
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,5,Positive,Happy,"barang bagus sesuai deskripsi, tinggal setting sesuai kertas petunjuk. pengiriman cuma sehari pdahal jkt-sby. kalo mati, bakal ke reset ulang. mantap"
Muslim Fashion,Mukena Dewasa Katun Bordir Siti Khadijah Cantik - Warna BEBAS Aja,2,Negative,Fear,warna tidak sesuai dengan digambar
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,5,Positive,Love,"pengirimannya lumayan cepat. warna cutternya sangattt cantik dan ukurannya mungil, jadi bisa dibawa kemana aja. mantappp bgt"
Kitchen,Pematik Gas-Korek Api Kompor-Korek Gas Panjang-Lighter Pemantik Gas,5,Positive,Happy,barang bagus . .gambar sama aslinya sesuai.
Toys and Hobbies,Nezuko Kimetsu No Yaiba Nude Version Action Figure,5,Positive,Love,"mantap gan , barang sudah sampai dengan aman , makasih gan ??"
Electronics,Baterai Case AAA ke AA Adaptor Battery Konverter Adapter A3 to A2,1,Negative,Sadness,"seller 2x masalah dalam pengiriman barang. pertama, saya beli 3 macam barang yg di kirim cuman 1 macam. kedua, barang yg kurang sudah dikirim tetapi tidak seusai pesanan saya. alhasil cuman 2 barang yg saya pesan yg nyampe. ngasih resi jg tidak sesuai di pengajuan komplain, admin slow respon, official store ga menjamin deh"
Electronics,Cosmos CB-281 P - Blender 2 L,2,Negative,Fear,barang sesuai deskripsi dan berfungsi dengan baik. cuma tidak puas dg pelayanan dari penjual. pesanan diproses h+2 dan di pick up h+4 itu pun sesudah dikomplen baru bergerak
Party Supplies and Craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,5,Positive,Happy,bagus . packing aman
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",5,Positive,Happy,"bagus banget dan nyaman untuk baby, sangat worth it dengan harganya ????bahannya nyaman ??. desain ergonomis. nyaman di punggung. gampang dipakai. beban tersebar merata. bahannya fleksibel. proses pesanan cepat. penjualnya ramah banget. packaging aman ??. packaging rapi. respon penjualnya top."
Computers and Laptops,SSD Midasforce 128 Gb - Tanpa Caddy,5,Positive,Happy,"barang bagus, berfungsi dengan baik, seler ramah, pengiriman cepat"
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,5,Positive,Happy,"pelayanan cepat, barang sesuai dan service bagus"
Body Care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,5,Positive,Love,suka banget sama original source yang mint
Gaming,PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA,5,Positive,Love,"barang sebenarnya sudah sampai tadi sore, cuman baru ta unboxing dan mainkan malam ini. sukaaa! recommended ni toko ????????????"
Camera,Cleaning kit Kamera / Pembersih kamera DSLR,5,Positive,Happy,saya senang produknya dipaketkan dengan rapi dan tidak ada cacat. recommended!
Carpentry,Angle Grinder / Mesin Gerinda Tangan Orion - HG-954,1,Negative,Fear,"mesin kasar, pelayanan kurang"
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,1,Negative,Fear,barang kaga di kirim . buat yg belanja banyak lebih teliti karena barang pasti ada yg kaga di kirim 1 item dari total belanja .pelajaran buat saya karena gak teliti .dan yg punya lapak juga gak ada solusi rugi 20k an gpp
Mother and Baby,PAKET INTIME Baby Bath Tub / Bak Mandi Bayi + POMPA - Biru Muda,1,Negative,Anger,kusutt datengnya pink.. padahal sudah d notr biruu.. ga bisa baca kayanya ni penjual..
Computers and Laptops,Cooler Master Notepal CMC3 Silent Fan Laptop Cooling Pad,1,Negative,Sadness,kecewa parah nggk berkah jualan gitu
Men's Fashion,CLUTCH PRIA HANDBAG PRIA WANITA ORGANIZER BAG POUCH BAG TAS AKSESORIES - BLACK GREY,3,Positive,Happy,"overall semua oke, seller respon dan pengiriman. tapi untuk talinya kurang kuat, baru beberapa kali pake sudah putus. next agar dibagusin lagi ya."
Other Products,"Hang Tag Label / Hang Tag Baju / Pakaian / Kartu Ucapan - Art Carton 210, Custom Size",1,Negative,Sadness,"parahhhhh kecewa bgt bilang bahan yg tebel tpi datang tipis murahan, mana pesanan di kali 4 nilainya hasilnya jelek bgtttt, jgn mau pesen di toko ini parah bgtttttttttttttttttttttttttttttttttt"
Office & Stationery,Deli Pen Holder/ Rak Tempat Alat Tulis 4/8 Slot Space Besar 893X - 8935 - 2 sekat,1,Negative,Sadness,ada cacat pada saat sampai di rumah ??
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,3,Negative,Sadness,aromanya kurang enak dan terlalu menyengat
Food and Drink,FITBAR snack Sehat isi 5 x 22 gram Choco/ Nuts/ Fruits/ Tiramisu - Choco delight,1,Negative,Sadness,2x pembelian awal ga ada masalah dan puas. tapi pembelian terakhir ini mengecewakan. ntah mau irit packaging atau karena alasan apa untuk pembelian rasa tiramisu sudah tidak berkardus. mungkin udah mulai dijual ketengan.
Household,POT BUNGA MOTIF TAWON PUTIH - 10,3,Negative,Fear,"produk ada yang cacat/bolong dari pabriknya pengemasan kurang aman, barang ada yang pecah karena bantingan/benturan."
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,3,Negative,Sadness,untuk sekelas official store ini paling kacau sih packingnya. bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. mending kalau ada tambah opsi bubble wrap.
Office & Stationery,Lakban Bening KSATRIA Tape 200 Yard,5,Positive,Love,"ernyata tebel bangat.. pengiriman cepat, packing aman, kualitas barang oke.. kereenn banget.. thanx"
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,5,Positive,Love,"woooowww kereenn langsung dipakai untuk anabul, bulunya langsung bersih dan bagus, packingnya sangat bagus dan aman, terima kasih"
Muslim Fashion,Hijab Wanita Plain Scarf Voal Diario x Nagita Slavina - Misty jade,1,Negative,Sadness,"kata penjual biru muda, ternyata biru tua. tidak ada kemasan kotak, hanya plastik biasa. kain jilbab juga susah dibentuk sehingga tidak rapi. tidak sesuai ekspektasi saya"
