Category,Product Name,Customer Rating,Sentiment,Emotion,text
Household,POT BUNGA MOTIF TAWON PUTIH - 10,3,Negative,Sadness,"ini pembelian saya yg kedua, pmbelian yg sbelumnya potnya semua bagus, yg kedua ni saya beli 6 pot dan kyk ada bekas tembelan plastik retak, saya beli 6 dan semuanya sprti ini.."
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,3,Negative,Sadness,"brangnya ringkih baru dateng uda pecah 3 part padahal kemasan uda oke, next time di cek dlu sebelum kirim"
Beauty,Garnier Men Acno FIght Wasabi Foam 100ml (Twin Pack),5,Positive,Happy,Pengemasan rapi dan aman...hny pengiriman yg agak lewat krn sdh kemalaman jd tunggu berikutnya baru sampai tks
Body Care,Kahf Humbling Forest Eau de Toilette 35 ml,1,Negative,Anger,BELANJA BERTURUT TURUT 2HR.. SELLER TIDAK RAMAH.. TRAKHIR KALI BLANJA DI SINI.. NOT RECOMMENT
Sport,BASIC HEADBAND BLACK / BANDO HITAM PRIA WANITA / AKSESORIS OLAHRAGA,5,Positive,Love,mantappppp
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,5,Positive,Happy,"Baru dicoba untuk alas duduk beberapa jam, so far lumayan nyaman tapi masih belum terbiasa. Selain empuk, juga bikin posisi duduk jadi tambah tinggi."
Toys and Hobbies,Gasing StormyGyro Versi 2019 (Mirip Beyblade) - B44 Biru BB55,5,Positive,Happy,Kualitas Product Bagus. Material bagus. Recomended. Harga terjangkau!.
Automotive,isi 6 PCS Kain Lap Chamois Kanebo JUMBO Besar Berserat 43x32CM 6 PCS,1,Negative,Fear,barang tipis tdk sesuai yang dibilang tebal kapok belanja disini
Sport,Pompa Sepeda Rockbros Pump MTB Roadbike Presta Bola 5930 140Psi,5,Positive,Love,Barangnya original ??. Instalasi Mudah. Garansi Resmi. Tahan Lama.
Automotive,HSS EDT Everyday Diesel Treat Power Cetane boost utk 400-1500 L solar - 4Oz/118ml,5,Positive,Love,Mantaaappp�.????????????????????????????????????
Other Products,karung plastik bekas beras putih 50kg,3,Negative,Anger,"kurang 1, penjual kurang teliti atau sengaja."
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,"Barang sesuai pesanan, kualitas tidak diragukan walaupun harus berulang kali ngecatnya, harga bersaing, semoga awet"
Property,cover body mobil Ertiga xenia avanza,5,Positive,Love,tooooopppp markotoooooppppppp......
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,5,Positive,Happy,"Makasih ,, barang jadi aman sampai di tujuan,"
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,5,Positive,Happy,"fast respond, packingnya bagus rapih, barang yg dikirim sesuai pesanan, terima kasih"
Automotive,Black Retrim - Penghitam Bodi Plastik Dasbor Motor Mobil Permanen,5,Positive,Love,"dapat kain microfiber, fungsi mau dicoba dulu, kalo buat sekarang ????? biar tokonya joss ??"
Household,Alat PEL Lantai Otomatis SAMONO Clear Mop Alat Pel Praktis SCM003,5,Positive,Love,"bagus banget, harganya murah tp kualitasnya ternyata bagus banget. designnya juga keren en berfungsi sesuai iklannya. recommended banget. pengiriman jg cepat dan aman. thx ya"
Men's Fashion,Kemeja Putih PNS / Baju Putih PNS - S,2,Negative,Fear,"Respon cepat tp sayang tdk sesuai harapan. Ukuran S nya besar, kantong kiri-kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris/miring, sebelah kanan posisi kancing tdk pas sehingga melengkung. Kesannya yg menjahit asal-asalan. Tidak rekomendasi"
Kitchen,Alas Tatakan Cover Kompor Gas Portable Pelindung Anti Angin,1,Negative,Sadness,mesen apa yang dateng apa ngk jelas nih toko periksa lah invoice nya kalo mau dikirm tuh barang bikin kecewa aja
Camera,MagicBox Midio Portable Mini Photo Studio Light Box,1,Negative,Anger,Barang mau dikirim pakai ekspedisi ke luar kota tapi tidak dibungkus plastik!!! Background basah akhirnya tidak bisa dipakai sama sekali.
Muslim Fashion,Mukena Dewasa Parasit Polos Premium Traveling - Salem,2,Negative,Sadness,"order emerald, dikirim tosca tanpa konfirmasi. ??"
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,5,Positive,Happy,sangat berguna. bermanfaat dan lancar digunakan di Swiss
Women's Fashion,jam tangan wanita BIDEN mode bisnis 3ATM Tahan Air wanita Mewah Kasual - Putih,4,Positive,Love,Jamnya bagus banget. Produk sesuai dengan foto. Nyaman dipakai ?
Household,Ultrasonic Aroma Diffuser Humidifier Colorful LED 300ml+remote,5,Positive,Love,"Beli ini krn Anak & Istri mau liburan di Jakarta, cari2 ketemu toko ini dengan harga yg masih ramah kantong, untuk pelayanan toko bagus & cepet, packaging nya juga rapih & aman banget, recomended seller. Untuk Difusser nya berfungsi dengan baik, untuk kualitas diffuser nya sendiri termasuk kokoh ya dengan harga segini, puas benget sih pas udah nyobain. Semoga bisa tahan lama difusser nya"
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",5,Positive,Happy,barangnya sesuai dgn yg ditawarkan bagus
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,harga murah qualitas ok respon cepat pengiriman cepat
Men's Fashion,Celana santai pendek pria bahan cotton combed 30s harga murah - ATR05,5,Positive,Love,"seller bertanggung jawab, bahan celana adem. recommended"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,1,Negative,Sadness,"BArang nya rusak, yah ada harga ada kualitas"
Office & Stationery,Deli Notebook A5 72 Lembar dengan pinggiran plastik T3272 - alpaca,1,Negative,Fear,barang tidak sesuai dengan jumlah pesanan
Animal Care,Promo: BOLT makanan kucing kering rasa Tuna REPACK,5,Positive,Happy,Terima kasih Kak...paketnya cepat sampai dan kondisinya bagus. semogq makin sukses ya Kak...
Food and Drink,gepuk karwati ayam (oleh-oleh food) makanan khas - Original,1,Negative,Sadness,Gepuknya kok pahit ??
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,1,Negative,Fear,"segel rusak agak ragu sih dengan kualitas nya sempet komplain ,disertakan video unboxing saat paket datang. tp sama penjual direspons negative. yasudahlah. kapok beli disini"
Food and Drink,"KURMA MEDJOOL ARIHA PALESTINA @500 gr , MEDJOL MEDJOUL DATES PALESTINE",5,Positive,Happy,"Kualitas kurmanya top. Dagingnya tebal dan lembut. Packing bagus, setelah tutup box dibuka kurma masih dibungkus plastik. Mau order lagi"
Other Products,pewarna sepatu canvas suede paint alus shoes - Biru,5,Positive,Happy,Mantul dan recomanded
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,1,Negative,Sadness,service mengecewakan... sekali kecewa pasti saya kasi bintang 1 terus
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,4,Positive,Happy,buku udah pasti original dan sangat bagus dengan pengemasan super aman hanya saja pengirimannya lambat
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,2,Negative,Sadness,kecewa dipikir agar panjang dikit rupanya pendek maaf saya kasih bintang 2 aja
Precious Metal,WW additional PICTURE,5,Positive,Happy,"Fast respon, pengiriman cepat"
Camera,"Costa CB-A1hp Overhead Boom Arm Braket Kamera HP Flat Lay Video,Foto",5,Positive,Happy,"Pro : harga kaget flash sale, respon seller cepat dlm proses, konstruksi hampir seluruh nya dari logam kecuali mic holder. Con : Base plate tipis, baut ball head tidak presisi jadi harus ganti/modif. Baut konektor arm uk. 3/8x16tpi, bkn 1/4 jd kurang compactible, Holder HP kurang panjang, jd kl HP berat suka jatuh jika posisi menghadap ke bawah."
Office & Stationery,Lakban Bening KSATRIA Tape 200 Yard,5,Positive,Love,"ernyata tebel bangat.. pengiriman cepat, packing aman, kualitas barang oke.. kereenn banget.. thanx"
Books,Hukum Perseroan Terbatas by Yahya Harahap,2,Negative,Fear,ada halaman yg hilang
Toys and Hobbies,"DOMINO BATU WARNA SPEEDS + BOX KAYU COKLAT TEBAL 1,5 cm LX 047-04",5,Positive,Happy,Kartu nya lengkap. packing baik. model terbaru. ready stock.
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,1,Negative,Sadness,cepat rusak
Body Care,Kahf Revered Oud Eau de Toilette 35 ml,1,Negative,Fear,ketahanan wangi tidak seperti claim yg di sebutkan 12jam
Office & Stationery,Ball Pen Pulpen Pena Joyko BP-273 Zeto 0.7 mm 1 Box 12 Pcs,5,Positive,Happy,"respon toko cepat dan pengiriman lancar, barang dikemas dengan aman, mantap thanks."
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,1,Negative,Fear,baru dipake eh lampunya sudah mati. sedih dah
Men's Fashion,Woodbags Sling Bag Mores - Hitam Kuning,2,Negative,Sadness,Baru pake 5 hr ud robek ??
Kitchen,Maxim Tools Egg Separator/Pemisah Kuning Putih Telur,1,Negative,Fear,"Barang yang dikirimkan tidak sesuai dengan orderan saya, ditanya pihak maxim tidak ada balasan sama sekali hanya dibaca saja. Dari pihak Tokopedia pun sudah dikomplain malah transaksinya selesai dan dananya diteruska ke Maxim. Lalu barang saya yang kurang bagaimana? Tokopedia bilang dichat saja. Pintar sekali jawabannya. Sudah saya komplain kalo penjual tidak merespon. Bobrok sekali sistemnya."
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,1,Negative,Sadness,Pas chekout kemarin tulisanny dapet cashback.. 150 ribu pas barang udh dpt kok koinnya cashback ny berubah hanya dpt 50 ribu kecewa banget.. bulan depan ganti susu dari kalbe aja lah..
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,5,Positive,Love,Kualitas bahan mantap ??.
Toys and Hobbies,mainan crocodile dentist game gigit jari buaya,1,Negative,Anger,masa baru dateng langsung rusak
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,5,Positive,Love,Celananya sudah dicuci dan dipake ma anakku. Dan puas banget ma produknya. Walopun harganya murah tapi tetep oke koq produknya jahitannya juga rapi. Bahannya memang random dan ga bisa milih tapi masih sepadan banget ma harganya. Pengirimannya juga cukup cepat. Thanks Seller ??.
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,5,Positive,Happy,"Packing rapih, cepat dan produk sesuai deskripsi. Recommended seller ??"
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,5,Positive,Happy,pengiriman cepat sampai dan baik
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,4,Positive,Happy,Produk diterima kondisi baik. Pengiriman cepat dan packing rapi. Respon penjual oke
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,1,Negative,Sadness,"Saya kecewa, di tunggu tidak ada respon yg baik dari penjual nya,"
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,1,Negative,Fear,"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang"
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,tengkyu sesuai banget pesanan nya????
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,5,Positive,Happy,"Barang datang sesuai pesanan dan gambar di etalase, juga penjelasan penjual. Puass.Aman untuk bayi ??"
Toys and Hobbies,Jumping Pirates Roulette Family Game,1,Negative,Sadness,nggak fungsi..pisaunya ditusuk semua ke dalam tong tapi kepalanya tetap stay
Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",2,Negative,Fear,"bru dipake 2x, udh robek sana sini. trus kek keluar karet2 warna kuning gituu.. ngga lagi deh ??"
Other Products,Liquid A La Carte Cream Poundcake 100ML Liquid Ala Carte Alacar - 3MG,1,Negative,Fear,"Barang pesanan sampai, cuma tidak sesuai dengan yg saya pesan, komplain tidak ditanggapi dibales cuma sekedarnya, di telp tidak diangkat, di wa gak di bales, dr pada lama nunggu balasan dr agan ini mending saya jual aja tu liquid.. br kali ini belanja di tokopedia nemu seller yg kyak begini..gak2 lagi2 deh belanja disini percuma Di deskripsi gede2 ditulis jgn sampai kurang isi keterangan soalnya bkl_an di kasih random ehhh ini malah seller nya sendiri yg salah begitu, minta maaf pun gak..mending dikasih Nic 6 pesannya Nic. 3 tp produk sama, lah ini seller salah ngirim produk yg dipesan.. Kalo saya siy kecewa berat belanja disini krn barang salah kirim taunya bakalan susah di retur...saya juga lg liburan gara2 begini saya sibuk ngurusin beginian nunggu2 masalah ini cepat kelar.. SORRY TO SAY NOT RECOMMENDED SELLER"
Mother and Baby,Nestl� LACTOGROW 4 Happynutri Vanilla Susu Anak 3-5 Tahun Box 1Kg,1,Negative,Anger,"yang bener aja dong, saya beli susu masa kemasannya kaya gini...bener2 kecewa, sudah mah ya lama dtgnya pas di open box kok hancur gini.."
Electronics,Rechargeable Mini Wireless Keyboard For Android Tv Box mini i9,5,Positive,Happy,Seller Positive. Mini wireless keyboard berfungsi dengan baik. Terima kasih
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,5,Positive,Happy,"nyaman dipakai, halus juga, kerenlah. muat untuk kaki saya yang panjang"
Office & Stationery,Lakban Tokopedia - Putih,5,Positive,Love,"Barangnya original, harga murah, pengiriman cepat. terimakasih tokopedia, terimakasih seller dan terimakasih untuk para kurir.. semoga Kita sehat selalu dan dijauhkan Dr segala macam virus.. Cepat sembuh Indonesiaku.. Love ya! "
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,5,Positive,Happy,"Barang yg diterima dalam kondisi baik, pengirimannya lebih lama dari estimasi awal tp overall ok karena seller bantu informasikan kenapanya.. Thank you!"
Sport,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,1,Negative,Sadness,"mengecewakan tidak sesuai diskripsi panjangnya ternyata 30cm, di diskripsi 38-40cm, pesan 3 ps semuanya panjangnya 30 cm, ajuin komplain malah rugi di ongkir. Sial deh ??"
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,5,Positive,Love,"waw murah bangetttt, packingnya rapih, produknya bagus keren mantap. sangat uhuuy pisan deh pokoknya hehehehehe"
Other Products,Liquid A La Carte Cream Poundcake 100ML Liquid Ala Carte Alacar - 3MG,1,Negative,Anger,"bocor!! paket basah, jd tinggal bublrwrap terikat isolasi aja plus liquid. rasa nya mau gak mau tidak enak. untuk yang lainnya (botol kaca) aman"
Kitchen,ES Rak Serbaguna Rak Dapur Tingkat Rak Kantor Rak Susun Rak 5 Tingkat - Silver,2,Negative,Sadness,ternyata ukurannya kecil di bawah harapan
Office & Stationery,Gel Pen Pulpen Pena Joyko GP-330 Big Fill Gel 0.5 mm - Black,1,Negative,Sadness,"Sori to say, review jujur ini bikin kecewa pelanggan sih. Barang habis tapi tidak dikonfirmasi dulu sblm dikirim. Min, mon maap kan ada teknologi chat di aplikasi ya, knp kok ngga konfirmasi dulu di chat? Saya sudah terlanjur klik pesanan selesai, tidak bisa ajukan pengembalian dana. Pembeli yg lain silakan dicermati kalau mau beli disini ya, hati2. Makasih."
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,5,Positive,Happy,Trimaksih daster sudah sampai. Dapat grtisan dari toped jdi gak perlu komplain aneh2 nmnya grtisan Yg datang emang gak sesuai sih sma gambar. bagus bahannya tebel trnyata gak nerawang. Ringan dipakai. Tidak menerawang. Ukuran sesuai. Warnanya bagus ??. Bahan menyerap keringat. Jahitannya rapi.
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,5,Positive,Happy,"Tidak pernah mengecewakan, hasil terbaik. Untuk ngirim kartu selembar aja pake kotak tebal. Terima kasih, sukses selalu."
Camera,Background Foto Hijau Polos / GREEN SCREEN Back Ground Drop Studio Spu,5,Positive,Happy,"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen"
Electronics,speaker al quran 16 gb Radio digital am fm sw radio rodja,5,Positive,Love,"Ditinjau dr kesesuaian dg deskripsi, fungsional produk dan rekomendasi produk adalah tepat, sesuai dan baik."
Toys and Hobbies,Jumping Animal / Kuda Kudaan Karet ( ada musik dan lampu ),1,Negative,Fear,"maaf sya kasih bintang 1.. di keterangan udh jelas pilihan warna KUNING RUSA, pilihan warna lain jika tidak ada warna kuning warna HIJAU atau BIRU,, tapi yg dteng malah warna PINK, kalau stok warna yg saya ingin tidak ada harus.a konfirmasi terlebih dahulu. tapi ini tidak. kecewa si.. karna anak saya cowo bukan cewek malah di kasih warna pink. lain kali sblum di kirim coba di cek lagi.. ????"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,3,Negative,Anger,"penyok, packingnya juga kurang aman"
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,1,Negative,Anger,"BARANG TIDAK DIKIRIM, DELI RAJA DRAMA DI ECOM SINI ATUPUN ORANYE. JANGAN LAGI BELI DISINI KALO MEREKA NGADAIN PROMO. SAAT COMPLAIN DAN MAU KEKURANGAN BARANG DIKIRIM PUN TIDAK DI ACC ALASAN STOK KOSONG. JADI DANA DIKEMBALIKAN SESUAI HARGA PROMO. KALO GA NIAT BIKIN PROMO TOLONG GA USAH BIKIN, KALO NAMA DELI JELEK KAN DELI SENDIRI YANG RUGI. BYE GA AKAN BELI DELI LAGI"
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,1,Negative,Fear,packing sama sekali gak ada dus+bubble...
Animal Care,Obat Kutu Hewan Anjing & Kucing Bahan Alami RACOON / Flea Remover,1,Negative,Fear,"gak ada pengaruh, kutu msih hidup, sdh saya tes langsung. merasa ditipu nih, semoga dapat karma dah lu"
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,5,Positive,Happy,"bahannya bagus,bentuknya lucu ."
Gaming,Gamepad IPEGA PG-9156 UPGRADED BLUETECH DIRECTPLAY ANDROID IOS PC,2,Negative,Fear,"Barang yang diterima cacat pada analog, untuk komplain tetap dilayani tetapi dari saya sendiri tidak kirim kesana karena ribet dalam ongkir dan pengiriman nya. lain kali tdk apa apa di buka segelnya untuk di cek analognya, sehingga tidak perlu masalah complain dan kirim balik sana lagi, Terima kasih"
Household,Bantal Tidur | The Luxe Pillow Dacron - random,5,Positive,Happy,Barang nya sesuai yang di foto dan ternyata kualitasnya jauh lebih baik di banding yang saya pikirkan
Sport,"Atalon Running Pants - Celana Pendek Ringan Lari Jogging Marathon - Hitam, M",5,Positive,Happy,Produk original ??. Nyaman dipakai ??.
Electronics,"CASH DRAWER / LACI KASIR / LACI UANG BLUEPRINT CD-BPL02 34x36x10,8 Cm",5,Positive,Love,"Barangnya bagus, praktis dan harganya murah. Ga salah pilih produk dari Blueprint. Original merk. Respon penjual cepat dan ramah. Rrcommended"
Men's Fashion,"Jaket Sweater Hoodie Zipper Hijau Tosca Pria Wanita - ZIPPER ABU MUDA, M",5,Positive,Happy,"produk sesuai deskripsi, sdh diterima aman, tks"
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,1,Negative,Fear,mic nya gak respon
Animal Care,Pet Cargo tas travel tenteng hewan kucing anjing kelinci ayam - Biru Muda,1,Negative,Fear,"Mending cari penjual lain klo mau beli pet cargo, masih banyak seler lain. Dr seller berat di Markup 6,4kg. Asli nya berat cuma 2,2kg dr ekspedisi. Dg alasan dimensi. Padhal barang nya masih wajar karena dalam bentuk blm di install (kecil, ringan). Saya pernah beli di seller lain gada masalah dimensi sampai 6kg lebih."
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,5,Positive,Happy,"mantep banget,, bahan adem harga murah ,,langsung dipake anak saya.thanks seller"
Gaming,Memory card ps2 64Mb MC PS2 64 MB MEMORI PS3,3,Negative,Fear,"Seller lumayan responsif, kualitas brg sesuai harga, so so lah. Dicek di browser ps2 nya kebaca 64 mb, tp kalo udah dipake save di game cuman kebaca 8 mb. Ga semua game bisa ngebaca mc nya, sayangnya game game yg top yg ga mau ngebaca mc nya kaya god of war."
